PROVINCE,ME,Year,CODE,A_ha,pro_t,Yield_t_ha,data_completeness_ratio,data_quality,total_days_available,expected_days,missing_days,gs_tmax_mean,gs_tmin_mean,gs_tmean_mean,gs_dtr_mean,gs_hum_mean,gs_vpd_mean,gs_prep_total,gs_days,gs_valid_ratio,ngs_tmax_mean,ngs_tmin_mean,ngs_tmean_mean,ngs_dtr_mean,ngs_hum_mean,ngs_vpd_mean,ngs_prep_total,ngs_days,ngs_valid_ratio,planting_day,harvest_day
62,东乡族自治县,1996,622926,3667,11572,3.155713117,1,excellent,366,366,0,14.79857143,5.370714286,9.308571429,9.427857143,67.15,0.452758649,324.2,140,0.382513661,-0.247887324,-9.685915493,-5.83943662,9.438028169,54.46478873,0.224791252,20.9,71,0.193989071,72,211
62,东乡族自治县,1997,622926,3667,10505,2.864739569,1,excellent,365,365,0,17.32214286,7.138571429,11.34214286,10.18357143,61.1,0.592682208,291.1,140,0.383561644,2.632394366,-7.257746479,-3.222535211,9.890140845,48.45070423,0.264883295,8.1,71,0.194520548,72,211
62,东乡族自治县,1998,622926,3667,11804,3.218980093,1,excellent,365,365,0,17.735,7.320714286,11.68,10.41428571,63.14285714,0.570090515,347,140,0.383561644,1.312676056,-8.15915493,-4.253521127,9.471830986,59.16901408,0.200894723,15.1,71,0.194520548,72,211
62,东乡族自治县,1999,622926,5533,16808,3.03777336,1,excellent,365,365,0,16.78071429,6.858571429,10.97,9.922142857,61.07857143,0.514169769,440.9,140,0.383561644,2.749295775,-7.523943662,-3.276056338,10.27323944,39.49295775,0.315732394,5.7,71,0.194520548,72,211
62,东乡族自治县,2000,622926,3867,6803,1.759244893,1,excellent,366,366,0,18.44571429,7.244285714,12.00142857,11.20142857,54.17857143,0.710075081,200.4,140,0.382513661,-0.318309859,-9.166197183,-5.512676056,8.847887324,59.52112676,0.180206937,22.4,71,0.193989071,72,211
62,东乡族自治县,2001,622926,3333,10310,3.093309331,1,excellent,365,365,0,17.45142857,6.740714286,11.08285714,10.71071429,55.89285714,0.632176698,155.1,140,0.383561644,1.195774648,-8.145070423,-4.425352113,9.34084507,50.97183099,0.235419754,16.7,71,0.194520548,72,211
62,东乡族自治县,2002,622926,3533,10822,3.063119162,1,excellent,365,365,0,17.02642857,7.079285714,11.29928571,9.947142857,61.95714286,0.549179523,272.5,140,0.383561644,2.769014085,-6.104225352,-2.521126761,8.873239437,52.21126761,0.27456177,21.4,71,0.194520548,72,211
62,东乡族自治县,2003,622926,,,,1,excellent,365,365,0,17.23571429,6.55,11.02785714,10.68571429,63.1,0.535334248,333.9,140,0.383561644,2.491549296,-7.042253521,-3.142253521,9.533802817,48.18309859,0.266881919,11,71,0.194520548,72,211
62,东乡族自治县,2004,622926,3467,10780,3.109316412,1,excellent,366,366,0,17.34071429,6.749285714,11.25142857,10.59142857,55.43571429,0.657501367,237.2,140,0.382513661,1.121126761,-8.411267606,-4.507042254,9.532394366,50.11267606,0.253201847,15.4,71,0.193989071,72,211
62,东乡族自治县,2005,622926,3640,12195,3.350274725,1,excellent,365,365,0,17.49214286,7.183571429,11.41,10.30857143,62.04285714,0.570918892,325,140,0.383561644,0.938028169,-8.808450704,-4.873239437,9.746478873,55.74647887,0.210526314,18.2,71,0.194520548,72,211
62,东乡族自治县,2006,622926,3560,12664,3.557303371,1,excellent,365,365,0,17.87214286,7.223571429,11.53714286,10.64857143,54.47857143,0.671619185,227.6,140,0.383561644,1.688732394,-7.245070423,-3.808450704,8.933802817,61.07042254,0.212063469,28.6,71,0.194520548,72,211
62,东乡族自治县,2007,622926,3393,12787,3.76864132,1,excellent,365,365,0,17.51357143,7.292142857,11.55,10.22142857,58.97857143,0.626146691,312.7,140,0.383561644,2.257746479,-6.88028169,-3.169014085,9.138028169,54.08450704,0.249659765,13.4,71,0.194520548,72,211
62,东乡族自治县,2008,622926,3987,15728,3.944820667,1,excellent,366,366,0,18.39714286,7.435,12.08428571,10.96214286,55.2,0.677805437,270.3,140,0.382513661,-2.312676056,-10.44507042,-7.345070423,8.132394366,66.74647887,0.150919573,30,71,0.193989071,72,211
62,东乡族自治县,2009,622926,3993,18329,4.590282995,1,excellent,365,365,0,18.34714286,7.84,12.25714286,10.50714286,55.37142857,0.686058634,184.6,140,0.383561644,2.835211268,-7.007042254,-3.018309859,9.842253521,51.22535211,0.260564918,29.6,71,0.194520548,72,211
62,东乡族自治县,2010,622926,4007,18670.1,4.659371101,1,excellent,365,365,0,17.46928571,6.834285714,11.21,10.635,60.43571429,0.564978364,239.2,140,0.383561644,3.381690141,-7.121126761,-2.984507042,10.5028169,52.94366197,0.273632405,20.6,71,0.194520548,72,211
62,东乡族自治县,2011,622926,4013.33,20215.16,5.037004184,1,excellent,365,365,0,17.48,6.655714286,11.18285714,10.82428571,54.83571429,0.685858028,208.4,140,0.383561644,0.176056338,-9.581690141,-5.767605634,9.757746479,59.1971831,0.196288695,14.7,71,0.194520548,72,211
62,东乡族自治县,2012,622926,4026.666667,21955.75,5.452586921,1,excellent,366,366,0,17.51071429,7,11.25857143,10.51071429,60.81428571,0.542972253,299.6,140,0.382513661,-2.564788732,-10.62957746,-7.514084507,8.064788732,73.43661972,0.09917374,54.7,71,0.193989071,72,211
62,东乡族自治县,2013,622926,4040,23615.64,5.845455446,1,excellent,365,365,0,18.20785714,7.545,11.99571429,10.66285714,56.54285714,0.61905522,340.2,140,0.383561644,3.505633803,-6.823943662,-2.702816901,10.32957746,42.22535211,0.33455622,13.2,71,0.194520548,72,211
62,东乡族自治县,2014,622926,4050,24473.21,6.042767901,1,excellent,365,365,0,17.96857143,7.132857143,11.61928571,10.83571429,55.76428571,0.650342329,259.4,140,0.383561644,2.412676056,-7.250704225,-3.414084507,9.663380282,46.35211268,0.292192354,20.2,71,0.194520548,72,211
62,东乡族自治县,2015,622926,4072.066667,21914,5.381542542,1,excellent,365,365,0,18.79,7.438571429,12.00714286,11.35142857,55.68571429,0.671124497,162.8,140,0.383561644,3.388732394,-6.694366197,-2.753521127,10.08309859,44.84507042,0.301011551,8.6,71,0.194520548,72,211
62,东乡族自治县,2016,622926,,,,1,excellent,366,366,0,18.8,7.356428571,12.00428571,11.44357143,58.66428571,0.640207934,278.6,140,0.382513661,2.177464789,-8.935211268,-4.702816901,11.11267606,50.64788732,0.256610531,13.8,71,0.193989071,72,211
62,东乡族自治县,2017,622926,,,,1,excellent,365,365,0,18.22928571,7.119285714,11.64642857,11.11,59.99285714,0.644933872,192.9,140,0.383561644,3.123943662,-6.753521127,-3.03943662,9.877464789,53.11267606,0.260990974,39.6,71,0.194520548,72,211
62,东乡族自治县,2018,622926,15050,63112.5,4.193521595,1,excellent,365,365,0,18.91,8.284285714,12.715,10.62571429,59.57857143,0.615199476,288.3,140,0.383561644,1.381690141,-8.347887324,-4.432394366,9.729577465,53.74647887,0.244942833,21.1,71,0.194520548,72,211
62,东乡族自治县,2019,622926,14946.23333,68020,4.550979399,1,excellent,365,365,0,17.5,7.027857143,11.34571429,10.47214286,61.64285714,0.529592235,299.9,140,0.383561644,1.483098592,-7.821126761,-4.205633803,9.304225352,61.42253521,0.18467403,25.7,71,0.194520548,72,211
62,东乡族自治县,2020,622926,15539.66,70887.72,4.56172915,1,excellent,366,366,0,21.28443161,7.36862033,12.97937228,13.91581128,55.47820238,0.689059137,258.9730922,140,0.382513661,4.632897384,-6.971227364,-2.350696487,11.60412475,45.94,0.298976863,4.445454545,71,0.193989071,72,211
62,东乡族自治县,2021,622926,13360.4,58576.6,4.38434478,1,excellent,365,365,0,22.17955357,7.903065476,13.67281315,14.2764881,58.68261905,0.703012364,228.9601416,140,0.383561644,6.894947949,-7.395052562,-1.867761278,14.29000051,42.78380282,0.334839029,8.3,71,0.194520548,72,211
62,东乡族自治县,2022,622926,13503.53333,61572.59,4.559739179,1,excellent,365,365,0,23.5044074,8.485145497,14.74651827,15.0192619,49.68971429,0.891481522,125.4538462,140,0.383561644,5.110152582,-8.390492958,-3.129988263,13.50064554,54.53992958,0.262905485,26.1,71,0.194520548,72,211
62,东乡族自治县,2023,622926,13854,64089,4.626028584,,,,,,,,,,,,,,,,,,,,,,,,,
62,积石山保安族东乡族撒拉族自治县,2002,622927,3753,17530,4.670929923,,,,,,,,,,,,,,,,,,,,,,,,,
62,积石山保安族东乡族撒拉族自治县,2003,622927,4213,19072,4.526940423,,,,,,,,,,,,,,,,,,,,,,,,,
62,积石山保安族东乡族撒拉族自治县,2004,622927,5073,23211,4.575399172,,,,,,,,,,,,,,,,,,,,,,,,,
62,积石山保安族东乡族撒拉族自治县,2005,622927,5073,26340,5.192193968,,,,,,,,,,,,,,,,,,,,,,,,,
62,积石山保安族东乡族撒拉族自治县,2006,622927,5080,26422,5.201181102,,,,,,,,,,,,,,,,,,,,,,,,,
62,积石山保安族东乡族撒拉族自治县,2007,622927,2340,12460,5.324786325,,,,,,,,,,,,,,,,,,,,,,,,,
62,积石山保安族东乡族撒拉族自治县,2008,622927,2333,13002,5.573081869,,,,,,,,,,,,,,,,,,,,,,,,,
62,积石山保安族东乡族撒拉族自治县,2009,622927,3000,19755,6.585,,,,,,,,,,,,,,,,,,,,,,,,,
62,积石山保安族东乡族撒拉族自治县,2010,622927,5333,35200,6.600412526,,,,,,,,,,,,,,,,,,,,,,,,,
62,积石山保安族东乡族撒拉族自治县,2011,622927,8000,49840,6.23,,,,,,,,,,,,,,,,,,,,,,,,,
62,积石山保安族东乡族撒拉族自治县,2012,622927,8666.666667,56900,6.565384615,,,,,,,,,,,,,,,,,,,,,,,,,
62,积石山保安族东乡族撒拉族自治县,2013,622927,11330,75110,6.629302736,,,,,,,,,,,,,,,,,,,,,,,,,
62,积石山保安族东乡族撒拉族自治县,2014,622927,11330,77310,6.823477493,,,,,,,,,,,,,,,,,,,,,,,,,
62,积石山保安族东乡族撒拉族自治县,2015,622927,11333.33333,75079,6.624617647,,,,,,,,,,,,,,,,,,,,,,,,,
62,积石山保安族东乡族撒拉族自治县,2016,622927,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,积石山保安族东乡族撒拉族自治县,2017,622927,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,积石山保安族东乡族撒拉族自治县,2018,622927,6750,41300,6.118518519,,,,,,,,,,,,,,,,,,,,,,,,,
62,积石山保安族东乡族撒拉族自治县,2019,622927,6800,41900,6.161764706,,,,,,,,,,,,,,,,,,,,,,,,,
62,积石山保安族东乡族撒拉族自治县,2020,622927,6878.8,43356,6.302843519,0.991803279,excellent,363,366,3,19.99029149,6.848006828,12.53480882,13.14228466,69.54214286,0.453218345,294.1470588,140,0.382513661,5.383967136,-7.03625,-2.134583785,12.42021714,64.85985915,0.202651624,0,71,0.193989071,72,211
62,积石山保安族东乡族撒拉族自治县,2021,622927,9023.333333,56494,6.260879202,1,excellent,365,365,0,20.88908876,7.414322479,13.22410049,13.47476628,68.10214286,0.51666477,270.4015122,140,0.383561644,6.509776305,-7.428748964,-1.998440693,13.93852527,51.17323944,0.286876361,0,71,0.194520548,72,211
62,积石山保安族东乡族撒拉族自治县,2022,622927,8936.666667,57148.26,6.394807162,1,excellent,365,365,0,22.3361788,7.890744631,14.3010974,14.44543417,55.19148681,0.769434599,206.9228758,140,0.383561644,5.072857143,-8.515462185,-3.168125,13.58831933,56.70928571,0.245946435,0,71,0.194520548,72,211
62,积石山保安族东乡族撒拉族自治县,2023,622927,9470,61416,6.48532207,,,,,,,,,,,,,,,,,,,,,,,,,
,,1980,630105,,,,1,excellent,366,366,0,23.2888,9.7344,15.7232,13.5544,56.24,0.800188248,232.5,125,0.341530055,8.17751938,-5.92248062,-0.055813953,14.1,45.39534884,0.390809406,19.1,129,0.352459016,130,254
,,1981,630105,,,,1,excellent,365,365,0,22.6088,11.4208,16.148,11.188,62.32,0.717463367,321.8,125,0.342465753,8.974418605,-5.114728682,1.051162791,14.08914729,44.81395349,0.419108066,57.2,129,0.353424658,130,254
,,1982,630105,,,,1,excellent,365,365,0,22.8304,9.8312,15.588,12.9992,56.208,0.816756792,159.4,125,0.342465753,8.196124031,-4.33875969,1.081395349,12.53488372,47.40310078,0.385093372,34.8,129,0.353424658,130,254
,,1983,630105,,,,1,excellent,365,365,0,22.3312,9.7752,15.164,12.556,62.36,0.67116075,263.1,125,0.342465753,7.28372093,-6.539534884,-0.57751938,13.82325581,44.06976744,0.375455728,46.4,129,0.353424658,130,254
,,1984,630105,,,,1,excellent,366,366,0,22.7648,9.7032,15.3504,13.0616,61.848,0.688136001,239.8,125,0.341530055,7.275968992,-6.360465116,-0.548837209,13.63643411,43.91472868,0.38535704,36.8,129,0.352459016,130,254
,,1985,630105,,,,1,excellent,365,365,0,22.2528,9.6752,15.1912,12.5776,64.984,0.632101581,347.7,125,0.342465753,9.465116279,-5.608527132,0.945736434,15.07364341,38.66666667,0.451700152,46.6,129,0.353424658,130,254
,,1986,630105,,,,1,excellent,365,365,0,22.4024,9.856,15.172,12.5464,63.512,0.65487719,290.9,125,0.342465753,8.252713178,-6.027131783,0.30620155,14.27984496,39.97674419,0.413739447,20,129,0.353424658,130,254
,,1987,630105,,,,1,excellent,365,365,0,22.4528,9.7504,15.2112,12.7024,62.824,0.666162519,293.4,125,0.342465753,10.00930233,-4.359689922,1.889922481,14.36899225,40.14728682,0.456319765,23.4,129,0.353424658,130,254
,,1988,630105,,,,1,excellent,366,366,0,23.176,10.5272,15.812,12.6488,62.696,0.698817544,284.2,125,0.341530055,7.920155039,-5.104651163,0.448062016,13.0248062,46.13178295,0.400337656,21.1,129,0.352459016,130,254
,,1989,630105,,,,1,excellent,365,365,0,22.3152,10.8848,15.696,11.4304,63.4,0.663750683,332.9,125,0.342465753,7.741085271,-4.70620155,0.523255814,12.44728682,49.72093023,0.359598795,49.4,129,0.353424658,130,254
,,1990,630105,,,,1,excellent,365,365,0,23.508,10.3536,16.0392,13.1544,58.024,0.785440341,223.1,125,0.342465753,8.940310078,-4.170542636,1.184496124,13.11085271,50.5503876,0.35944716,77.7,129,0.353424658,130,254
,,1991,630105,,,,1,excellent,365,365,0,24.8936,11.1808,17.1984,13.7128,54.264,0.9198074,187.8,125,0.342465753,8.653488372,-4.446511628,1.018604651,13.1,48.78294574,0.38279144,30.5,129,0.353424658,130,254
,,1992,630105,,,,1,excellent,366,366,0,22.3488,10.3728,15.3728,11.976,62.336,0.678191762,249,125,0.341530055,8.699224806,-4.906976744,0.978294574,13.60620155,43.54263566,0.417693412,51.6,129,0.352459016,130,254
,,1993,630105,,,,1,excellent,365,365,0,21.528,9.9632,14.7584,11.5648,65.128,0.608347409,358.3,125,0.342465753,9.265116279,-3.743410853,1.626356589,13.00852713,48.81395349,0.418012153,18.3,129,0.353424658,130,254
,,1994,630105,,,,1,excellent,365,365,0,23.5104,10.8992,16.4208,12.6112,61.136,0.745340237,357,125,0.342465753,9.439534884,-4.340310078,1.531782946,13.77984496,41.27131783,0.454970347,24,129,0.353424658,130,254
,,1995,630105,,,,1,excellent,365,365,0,22.6432,9.0432,14.9944,13.6,67.712,0.558273367,312.5,125,0.342465753,7.196899225,-7.800775194,-1.318604651,14.99767442,50.58139535,0.324391186,24.8,129,0.353424658,130,254
,,1996,630105,,,,1,excellent,366,366,0,22.0672,8.564,14.6088,13.5032,69.616,0.510372329,319.7,125,0.341530055,7.412403101,-7.168217054,-1.160465116,14.58062016,51.12403101,0.306846388,47.2,129,0.352459016,130,254
,,1997,630105,,,,1,excellent,365,365,0,22.9944,8.8016,15.1864,14.1928,66.88,0.588034043,284.3,125,0.342465753,9.904651163,-5.85503876,0.910852713,15.75968992,50.21705426,0.343743582,83.9,129,0.353424658,130,254
,,1998,630105,,,,1,excellent,365,365,0,22.7888,9.5312,15.2936,13.2576,70.744,0.516534018,328,125,0.342465753,9.81627907,-5.352713178,1.050387597,15.16899225,54.29457364,0.377823328,78.3,129,0.353424658,130,254
63,城北区,1999,630105,,,,1,excellent,365,365,0,22.5848,9.988,15.4272,12.5968,69.56,0.55091638,340.7,125,0.342465753,10.20155039,-6.150387597,0.87751938,16.35193798,42.42635659,0.418888155,11.7,129,0.353424658,130,254
63,城北区,2000,630105,,,,1,excellent,366,366,0,24.0344,9.2208,15.9616,14.8136,64.376,0.680487179,231.6,125,0.341530055,8.668992248,-6.829457364,-0.126356589,15.49844961,49.44186047,0.359719694,32.9,129,0.352459016,130,254
63,城北区,2001,630105,,,,1,excellent,365,365,0,22.9912,8.9024,15.1912,14.0888,65.976,0.606787793,309,125,0.342465753,9.774418605,-6.581395349,0.479844961,16.35581395,42.60465116,0.405835432,20.5,129,0.353424658,130,254
63,城北区,2002,630105,,,,1,excellent,365,365,0,23.3536,9.4744,15.7528,13.8792,66.504,0.624407696,244.9,125,0.342465753,10.05271318,-5.949612403,0.920155039,16.00232558,50.48062016,0.361990326,97.6,129,0.353424658,130,254
63,城北区,2003,630105,,,,1,excellent,365,365,0,22.3792,8.9472,14.8608,13.432,68.832,0.539296472,391.7,125,0.342465753,10.41860465,-6.075193798,1.049612403,16.49379845,46.66666667,0.383792776,70,129,0.353424658,130,254
63,城北区,2004,630105,,,,1,excellent,366,366,0,22.8056,9.004,15.1112,13.8016,62.576,0.662531264,321.8,125,0.341530055,10.1,-6.737984496,0.524031008,16.8379845,46.5503876,0.411172952,45.2,129,0.352459016,130,254
63,城北区,2005,630105,,,,1,excellent,365,365,0,23.236,9.9416,15.5984,13.2944,64.296,0.64839432,364.6,125,0.342465753,9.011627907,-6.139534884,0.36744186,15.15116279,51.34883721,0.371225787,46.5,129,0.353424658,130,254
63,城北区,2006,630105,,,,1,excellent,365,365,0,23.5368,9.9224,15.9928,13.6144,60.368,0.748600405,237.4,125,0.342465753,9.84496124,-5.987596899,0.728682171,15.83255814,47.10852713,0.398645953,40.1,129,0.353424658,130,254
63,城北区,2007,630105,,,,1,excellent,365,365,0,23.2112,9.848,15.6072,13.3632,63.736,0.661051095,405.3,125,0.342465753,10.31472868,-6.290697674,0.736434109,16.60542636,46.28682171,0.406816374,44.1,129,0.353424658,130,254
63,城北区,2008,630105,,,,1,excellent,366,366,0,23.4336,8.5488,15.2784,14.8848,61.536,0.683755831,258.5,125,0.341530055,8.336434109,-7.204651163,-0.524806202,15.54108527,48.09302326,0.377488018,67.6,129,0.352459016,130,254
63,城北区,2009,630105,,,,1,excellent,365,365,0,22.3664,10.0112,15.356,12.3552,66.056,0.607839992,312.2,125,0.342465753,11.25503876,-5.550387597,1.647286822,16.80542636,46.99224806,0.419497236,56.6,129,0.353424658,130,254
63,城北区,2010,630105,,,,1,excellent,365,365,0,23.988,9.8944,15.9856,14.0936,62.696,0.714546009,290.4,125,0.342465753,11.30155039,-6.50620155,1.114728682,17.80775194,43.58914729,0.431549889,27.3,129,0.353424658,130,254
63,城北区,2011,630105,,,,1,excellent,365,365,0,23.4504,9.1592,15.4768,14.2912,62.992,0.675530155,275.3,125,0.342465753,8.868217054,-7.89379845,-0.623255814,16.7620155,42.34883721,0.411827654,34.7,129,0.353424658,130,254
,,2012,630105,,,,1,excellent,366,366,0,23.2608,9.8176,15.4488,13.4432,66.816,0.58994154,336.7,125,0.341530055,7.572868217,-7.396899225,-0.948062016,14.96976744,50.92248062,0.34544006,50.5,129,0.352459016,130,254
,,2013,630105,,,,1,excellent,365,365,0,23.448,9.8392,15.8528,13.6088,66.04,0.640272937,299.7,125,0.342465753,11.6875969,-6.960465116,1.121705426,18.64806202,38.17054264,0.474434921,61.9,129,0.353424658,130,254
,,2014,630105,,,,1,excellent,365,365,0,22.7904,9.1008,15.0776,13.6896,66.488,0.588667981,296.6,125,0.342465753,10.3875969,-6.590697674,0.564341085,16.97829457,46.75193798,0.375962412,52.2,129,0.353424658,130,254
,,2015,630105,,,,1,excellent,365,365,0,23.4896,8.9304,15.4136,14.5592,61.152,0.702635934,219.1,125,0.342465753,11.0255814,-5.958139535,1.262790698,16.98372093,43.88372093,0.423744729,30.7,129,0.353424658,130,254
,,2016,630105,,,,1,excellent,366,366,0,24.4704,10.4248,16.6776,14.0456,61.232,0.780230299,283.1,125,0.341530055,10.24883721,-6.889922481,0.485271318,17.13875969,47.0620155,0.391288693,50.8,129,0.352459016,130,254
,,2017,630105,,,,1,excellent,365,365,0,23.7288,9.9872,16.16,13.7416,61.184,0.769800456,301.2,125,0.342465753,9.589147287,-6.023255814,0.572093023,15.6124031,50.27131783,0.34634466,62.3,129,0.353424658,130,254
,,2018,630105,,,,1,excellent,365,365,0,23.7456,11.3416,16.7824,12.404,65.008,0.684810464,370.7,125,0.342465753,10.53023256,-6.406976744,0.917054264,16.9372093,45.27131783,0.420620419,34.7,129,0.353424658,130,254
,,2019,630105,,,,1,excellent,365,365,0,22.3336,9.8816,15.1584,12.452,64.568,0.625751596,378.8,125,0.342465753,8.619379845,-4.133333333,1.310852713,12.75271318,48.81395349,0.404459958,66.6,129,0.353424658,130,254
,,2020,630105,,,,1,excellent,366,366,0,23.26570667,9.553813333,15.29568,13.71189333,63.842,0.642542257,327.9160714,125,0.341530055,10.02377261,-5.193901809,1.262093023,15.21767442,46.39275194,0.414183601,32.7375,129,0.352459016,130,254
,,2021,630105,,,,1,excellent,365,365,0,24.62946667,9.8524,16.09266667,14.77706667,60.5224,0.753727784,273.3482143,125,0.342465753,10.92416021,-5.395219638,1.48124031,16.31937984,42.25569767,0.444965053,34.02916667,129,0.353424658,130,254
,,2022,630105,,,,1,excellent,365,365,0,25.02432,10.67844,16.82661714,14.34588,61.81887524,0.76481692,390.2634921,125,0.342465753,11.4254845,-5.620833333,1.608319491,17.04631783,42.73122924,0.4668072,26.81666667,129,0.353424658,130,254
,,1980,630121,,,,1,excellent,366,366,0,16.83571429,1.919285714,8.952857143,14.91642857,62.12142857,0.447252315,219.8,140,0.382513661,0.564788732,-15.38028169,-8.449295775,15.94507042,55.74647887,0.147434418,20,71,0.193989071,72,211
,,1981,630121,,,,1,excellent,365,365,0,17.36642857,3.565,9.803571429,13.80142857,66.42857143,0.411667724,317.5,140,0.383561644,1.923943662,-15.48028169,-7.769014085,17.40422535,50.70422535,0.182999888,7.6,71,0.194520548,72,211
,,1982,630121,,,,1,excellent,365,365,0,15.92785714,2.161428571,8.530714286,13.76642857,64.46428571,0.415465565,226.2,140,0.383561644,1.777464789,-13.36056338,-6.902816901,15.13802817,55.09859155,0.165600118,15.6,71,0.194520548,72,211
,,1983,630121,,,,1,excellent,365,365,0,14.97428571,1.872142857,7.773571429,13.10214286,69.00714286,0.328312887,289.9,140,0.383561644,-0.121126761,-16.6028169,-9.371830986,16.48169014,60.38028169,0.130645639,11.1,71,0.194520548,72,211
,,1984,630121,,,,1,excellent,366,366,0,15.80285714,2.497142857,8.621428571,13.30571429,69.10714286,0.353894965,259.9,140,0.382513661,-0.456338028,-16.77323944,-9.512676056,16.31690141,49.6056338,0.165070593,8.5,71,0.193989071,72,211
,,1985,630121,,,,1,excellent,365,365,0,15.93142857,2.187857143,8.617142857,13.74357143,65.92142857,0.378942369,351.7,140,0.383561644,2.821126761,-16.01126761,-7.383098592,18.83239437,44.5915493,0.207908561,5,71,0.194520548,72,211
,,1986,630121,,,,1,excellent,365,365,0,15.04357143,2.927857143,8.510714286,12.11571429,68.95,0.352879742,292.4,140,0.383561644,1.928169014,-16.44084507,-8.038028169,18.36901408,46.15492958,0.198009855,5.5,71,0.194520548,72,211
,,1987,630121,,,,1,excellent,365,365,0,15.64071429,2.639285714,8.593571429,13.00142857,67.98571429,0.357480415,275.1,140,0.383561644,4.094366197,-13.81267606,-5.911267606,17.90704225,49.05633803,0.204880785,5.8,71,0.194520548,72,211
,,1988,630121,,,,1,excellent,366,366,0,15.48928571,2.891428571,8.704285714,12.59785714,68.52857143,0.371627202,358.7,140,0.382513661,1.621126761,-15.74507042,-7.956338028,17.36619718,50.15492958,0.178761942,9,71,0.193989071,72,211
,,1989,630121,,,,1,excellent,365,365,0,15.21285714,3.29,8.642857143,11.92285714,69.1,0.340889546,363.9,140,0.383561644,0.294366197,-14.92112676,-8.281690141,15.21549296,55.45070423,0.152142226,12.7,71,0.194520548,72,211
,,1990,630121,,,,1,excellent,365,365,0,15.66071429,2.477857143,8.652142857,13.18285714,67.70714286,0.376810685,288.1,140,0.383561644,2.476056338,-13.76338028,-6.787323944,16.23943662,54.36619718,0.176113174,9.3,71,0.194520548,72,211
,,1991,630121,,,,1,excellent,365,365,0,16.58071429,2.805714286,9.278571429,13.775,64.25,0.428957939,278.9,140,0.383561644,2.067605634,-14.4028169,-7.081690141,16.47042254,55.01408451,0.173817277,11.3,71,0.194520548,72,211
,,1992,630121,,,,1,excellent,366,366,0,15.58357143,2.605714286,8.647857143,12.97785714,68.6,0.36201094,338.5,140,0.382513661,1.171830986,-17.22253521,-8.787323944,18.3943662,48.56338028,0.174240725,6,71,0.193989071,72,211
,,1993,630121,,,,1,excellent,365,365,0,16.21214286,3.670714286,9.434285714,12.54142857,67.57142857,0.396416686,342.2,140,0.383561644,2.776056338,-12.88028169,-6.084507042,15.65633803,56.97183099,0.184323895,14.2,71,0.194520548,72,211
,,1994,630121,,,,1,excellent,365,365,0,17.76071429,3.068571429,10.20142857,14.69214286,61.09285714,0.488989752,293.5,140,0.383561644,3.669014085,-13.03239437,-5.445070423,16.70140845,45.46478873,0.23846636,3,71,0.194520548,72,211
63,大通回族土族自治县,1995,630121,,,,1,excellent,365,365,0,17.345,2.797142857,9.825714286,14.54785714,60.47857143,0.494798826,209.8,140,0.383561644,0.966197183,-15.12535211,-7.611267606,16.0915493,53.15492958,0.173579059,8.2,71,0.194520548,72,211
63,大通回族土族自治县,1996,630121,,,,1,excellent,366,366,0,16.59428571,3.179285714,9.325714286,13.415,66.62142857,0.409585147,284.3,140,0.382513661,2.371830986,-13.99577465,-6.874647887,16.36760563,50.38028169,0.200523048,11.6,71,0.193989071,72,211
63,大通回族土族自治县,1997,630121,,,,1,excellent,365,365,0,18.06,4.043571429,10.55071429,14.01642857,65.94285714,0.453604522,348.5,140,0.383561644,4.684507042,-13.63802817,-5.347887324,18.32253521,44.57746479,0.239101416,3.2,71,0.194520548,72,211
63,大通回族土族自治县,1998,630121,,,,1,excellent,365,365,0,18.78928571,4.452142857,11.25642857,14.33714286,65.05714286,0.480686245,288.5,140,0.383561644,3.376056338,-12.76760563,-5.35915493,16.14366197,59.97183099,0.179880405,15.7,71,0.194520548,72,211
63,大通回族土族自治县,1999,630121,,,,1,excellent,365,365,0,17.82928571,3.999285714,10.67357143,13.83,62.08571429,0.478513953,298.7,140,0.383561644,4.888732394,-13.07605634,-5.054929577,17.96478873,47,0.234667329,2.6,71,0.194520548,72,211
63,大通回族土族自治县,2000,630121,,,,1,excellent,366,366,0,19.32928571,3.535714286,11.06785714,15.79357143,59.05714286,0.560500846,216.7,140,0.382513661,1.961971831,-14.17183099,-6.635211268,16.13380282,53.81690141,0.176380507,6.5,71,0.193989071,72,211
63,大通回族土族自治县,2001,630121,,,,1,excellent,365,365,0,18.46,3.3,10.42428571,15.16,58.77142857,0.522009973,240.5,140,0.383561644,4.026760563,-13.06760563,-5.105633803,17.0943662,50.63380282,0.217703815,1.9,71,0.194520548,72,211
63,大通回族土族自治县,2002,630121,,,,1,excellent,365,365,0,18.48285714,4.459285714,10.98642857,14.02357143,62.65714286,0.497351504,299.7,140,0.383561644,4.169014085,-12.87323944,-5.485915493,17.04225352,52.6056338,0.209980857,10.9,71,0.194520548,72,211
63,大通回族土族自治县,2003,630121,,,,1,excellent,365,365,0,18.25142857,4.024285714,10.57357143,14.22714286,62.57857143,0.484343483,400.5,140,0.383561644,4.645070423,-13.41408451,-4.992957746,18.05915493,41.70422535,0.255879426,1.5,71,0.194520548,72,211
