Year,CODE,True_Value_Log,Fitted_Value_Log,Residual_Log,True_Value_Original,Fitted_Value_Original,Residual_Original,Standardized_Residual,Absolute_Error_Log,Absolute_Error_Original,Squared_Error_Log,Squared_Error_Original,Leverage,Cooks_Distance,Relative_Error_Original,Percentage_Error_Original
1982,610630,7.52197020113315,7.993638160728038,-0.47166795959488805,1848.205045000001,2962.053807885403,-1113.8487628854018,-1.430084746837803,0.47166795959488805,1113.8487628854018,0.22247066410840494,1240659.06658134,0.029248832030706773,0.0002514560676682467,-0.6026651457849479,-60.26651457849479
1983,610630,7.75185426900616,8.176046615665351,-0.4241923466591908,2325.8812279999993,3554.773459254984,-1228.8922312549848,-1.2861399472706883,0.4241923466591908,1228.8922312549848,0.1799391469642311,1510176.1160388552,0.029013329921805532,0.00020164775052443134,-0.5283555395955004,-52.83555395955004
1984,610630,7.837036373157444,8.213243778500406,-0.3762074053429618,2532.6877590000004,3689.4909681223767,-1156.8032091223763,-1.1406508775590516,0.3762074053429618,1156.8032091223763,0.14153201183488356,1338193.6646358282,0.028746143691097834,0.0001570599458403089,-0.4567492400165133,-45.67492400165133
1985,610630,7.641319374268595,8.138610659626178,-0.4972912853575826,2082.489588,3424.1572417866314,-1341.6676537866315,-1.5077739911272783,0.4972912853575826,1341.6676537866315,0.24729862249259665,1800072.0932173245,0.028591560023366096,0.00027286792472664334,-0.6442613982407251,-64.42613982407252
1986,610630,7.7147969949935495,8.112018088818186,-0.3972210938246361,2241.267863000001,3334.3001585525863,-1093.0322955525853,-1.2043638238406995,0.3972210938246361,1093.0322955525853,0.15778459737924036,1194719.5991209543,0.028829839866378063,0.00017563572577626439,-0.4876848116179788,-48.76848116179788
1987,610630,7.603643685446923,8.002932347678845,-0.39928866223192205,2005.489973,2989.712020938506,-984.2220479385062,-1.2106326364283575,0.39928866223192205,984.2220479385062,0.15943143578695793,968693.0396482672,0.02846448985547458,0.00017508812324544838,-0.4907638837337165,-49.07638837337165
1988,610630,7.949912458903869,8.36501050212319,-0.41509804321932187,2835.326732000001,4294.15683556518,-1458.830103565179,-1.2585662603837486,0.41509804321932187,1458.830103565179,0.17230638548451,2128185.2710679905,0.028683188682738787,0.00019076718646165238,-0.5145192217533744,-51.45192217533744
1989,610630,7.9361362599748135,8.232814807535837,-0.2966785475610232,2796.5345249999996,3762.4093191189077,-965.8747941189081,-0.8995214895356044,0.2966785475610232,965.8747941189081,0.0880181605829183,932914.1179142431,0.028917433132520754,9.829159818676645e-05,-0.3453827533628995,-34.53827533628995
1990,610630,8.37216241935348,8.46642384195888,-0.09426142260540082,4324.978374999999,4752.489390513239,-427.51101551324064,-0.285798133922423,0.09426142260540082,427.51101551324064,0.00888521579159397,182765.66838516228,0.028357293454803093,9.718880688315966e-06,-0.09884697181017484,-9.884697181017483
1991,610630,7.953579868072475,8.220954627548247,-0.2673747594757723,2845.744126000001,3718.0500418909396,-872.3059158909386,-0.8106731810745459,0.2673747594757723,872.3059158909386,0.07148926200472708,760917.6108983293,0.02831919990094841,7.808565068559842e-05,-0.3065299890883227,-30.65299890883227
